Datum,Temperatur,id,Warengruppe,Umsatz,Year,Week,AverageTemp,Temp_vs_Avg
2013-07-03,21.08,1307031.0,1.0,111.89,2013,27,20.525277777777777,Slightly warmer
2013-07-03,21.08,1307032.0,2.0,427.34,2013,27,20.525277777777777,Slightly warmer
2013-07-03,21.08,1307033.0,3.0,210.26,2013,27,20.525277777777777,Slightly warmer
2013-07-03,21.08,1307034.0,4.0,69.26,2013,27,20.525277777777777,Slightly warmer
2013-07-03,21.08,1307035.0,5.0,305.52,2013,27,20.525277777777777,Slightly warmer
2013-07-04,18.85,1307041.0,1.0,168.86,2013,27,20.525277777777777,Slightly colder
2013-07-04,18.85,1307042.0,2.0,454.86,2013,27,20.525277777777777,Slightly colder
2013-07-04,18.85,1307043.0,3.0,190.69,2013,27,20.525277777777777,Slightly colder
2013-07-04,18.85,1307044.0,4.0,61.49,2013,27,20.525277777777777,Slightly colder
2013-07-04,18.85,1307045.0,5.0,308.41,2013,27,20.525277777777777,Slightly colder
2013-07-05,19.98,1307051.0,1.0,171.28,2013,27,20.525277777777777,Slightly colder
2013-07-05,19.98,1307052.0,2.0,492.82,2013,27,20.525277777777777,Slightly colder
2013-07-05,19.98,1307053.0,3.0,181.64,2013,27,20.525277777777777,Slightly colder
2013-07-05,19.98,1307054.0,4.0,86.76,2013,27,20.525277777777777,Slightly colder
2013-07-05,19.98,1307055.0,5.0,355.52,2013,27,20.525277777777777,Slightly colder
2013-07-06,18.96,1307061.0,1.0,174.55,2013,27,20.525277777777777,Slightly colder
2013-07-06,18.96,1307062.0,2.0,631.91,2013,27,20.525277777777777,Slightly colder
2013-07-06,18.96,1307063.0,3.0,291.56,2013,27,20.525277777777777,Slightly colder
2013-07-06,18.96,1307064.0,4.0,80.65,2013,27,20.525277777777777,Slightly colder
2013-07-06,18.96,1307065.0,5.0,361.87,2013,27,20.525277777777777,Slightly colder
2013-07-07,21.38,1307071.0,1.0,92.64,2013,27,20.525277777777777,Slightly warmer
2013-07-07,21.38,1307072.0,2.0,695.26,2013,27,20.525277777777777,Slightly warmer
2013-07-07,21.38,1307073.0,3.0,279.67,2013,27,20.525277777777777,Slightly warmer
2013-07-07,21.38,1307074.0,4.0,94.6,2013,27,20.525277777777777,Slightly warmer
2013-07-07,21.38,1307075.0,5.0,370.21,2013,27,20.525277777777777,Slightly warmer
2013-07-08,22.72,1307081.0,1.0,135.5,2013,28,19.393228699551567,Significantly warmer
2013-07-08,22.72,1307082.0,2.0,538.53,2013,28,19.393228699551567,Significantly warmer
2013-07-08,22.72,1307083.0,3.0,195.16,2013,28,19.393228699551567,Significantly warmer
2013-07-08,22.72,1307084.0,4.0,49.5,2013,28,19.393228699551567,Significantly warmer
2013-07-08,22.72,1307085.0,5.0,285.23,2013,28,19.393228699551567,Significantly warmer
2013-07-09,23.28,1307091.0,1.0,136.05,2013,28,19.393228699551567,Significantly warmer
2013-07-09,23.28,1307092.0,2.0,585.96,2013,28,19.393228699551567,Significantly warmer
2013-07-09,23.28,1307093.0,3.0,245.81,2013,28,19.393228699551567,Significantly warmer
2013-07-09,23.28,1307094.0,4.0,75.21,2013,28,19.393228699551567,Significantly warmer
2013-07-09,23.28,1307095.0,5.0,342.09,2013,28,19.393228699551567,Significantly warmer
2013-07-10,19.69,1307101.0,1.0,135.13,2013,28,19.393228699551567,Normal
2013-07-10,19.69,1307102.0,2.0,567.37,2013,28,19.393228699551567,Normal
2013-07-10,19.69,1307103.0,3.0,265.11,2013,28,19.393228699551567,Normal
2013-07-10,19.69,1307104.0,4.0,73.81,2013,28,19.393228699551567,Normal
2013-07-10,19.69,1307105.0,5.0,343.35,2013,28,19.393228699551567,Normal
2013-07-11,21.38,1307111.0,1.0,138.55,2013,28,19.393228699551567,Slightly warmer
2013-07-11,21.38,1307112.0,2.0,569.11,2013,28,19.393228699551567,Slightly warmer
2013-07-11,21.38,1307113.0,3.0,234.66,2013,28,19.393228699551567,Slightly warmer
2013-07-11,21.38,1307114.0,4.0,68.63,2013,28,19.393228699551567,Slightly warmer
2013-07-11,21.38,1307115.0,5.0,315.91,2013,28,19.393228699551567,Slightly warmer
2013-07-12,20.29,1307121.0,1.0,101.45,2013,28,19.393228699551567,Slightly warmer
2013-07-12,20.29,1307122.0,2.0,600.27,2013,28,19.393228699551567,Slightly warmer
2013-07-12,20.29,1307123.0,3.0,290.2,2013,28,19.393228699551567,Slightly warmer
2013-07-12,20.29,1307125.0,5.0,362.8,2013,28,19.393228699551567,Slightly warmer
2013-07-13,20.12,1307131.0,1.0,141.23,2013,28,19.393228699551567,Slightly warmer
2013-07-13,20.12,1307132.0,2.0,747.14,2013,28,19.393228699551567,Slightly warmer
2013-07-13,20.12,1307133.0,3.0,340.05,2013,28,19.393228699551567,Slightly warmer
2013-07-13,20.12,1307134.0,4.0,74.27,2013,28,19.393228699551567,Slightly warmer
2013-07-13,20.12,1307135.0,5.0,359.17,2013,28,19.393228699551567,Slightly warmer
2013-07-14,17.69,1307141.0,1.0,112.52,2013,28,19.393228699551567,Slightly colder
2013-07-14,17.69,1307142.0,2.0,777.05,2013,28,19.393228699551567,Slightly colder
2013-07-14,17.69,1307143.0,3.0,320.63,2013,28,19.393228699551567,Slightly colder
2013-07-14,17.69,1307144.0,4.0,115.27,2013,28,19.393228699551567,Slightly colder
2013-07-14,17.69,1307145.0,5.0,461.08,2013,28,19.393228699551567,Slightly colder
2013-07-15,18.74,1307151.0,1.0,161.26,2013,29,22.088721461187216,Significantly colder
2013-07-15,18.74,1307152.0,2.0,597.0,2013,29,22.088721461187216,Significantly colder
2013-07-15,18.74,1307153.0,3.0,243.53,2013,29,22.088721461187216,Significantly colder
2013-07-15,18.74,1307154.0,4.0,99.49,2013,29,22.088721461187216,Significantly colder
2013-07-15,18.74,1307155.0,5.0,380.68,2013,29,22.088721461187216,Significantly colder
2013-07-16,21.19,1307161.0,1.0,116.82,2013,29,22.088721461187216,Slightly colder
2013-07-16,21.19,1307162.0,2.0,558.8,2013,29,22.088721461187216,Slightly colder
2013-07-16,21.19,1307163.0,3.0,287.42,2013,29,22.088721461187216,Slightly colder
2013-07-16,21.19,1307164.0,4.0,91.78,2013,29,22.088721461187216,Slightly colder
2013-07-16,21.19,1307165.0,5.0,320.44,2013,29,22.088721461187216,Slightly colder
2013-07-17,22.51,1307171.0,1.0,150.57,2013,29,22.088721461187216,Normal
2013-07-17,22.51,1307172.0,2.0,628.33,2013,29,22.088721461187216,Normal
2013-07-17,22.51,1307173.0,3.0,301.78,2013,29,22.088721461187216,Normal
2013-07-17,22.51,1307175.0,5.0,396.99,2013,29,22.088721461187216,Normal
2013-07-18,23.25,1307181.0,1.0,101.9,2013,29,22.088721461187216,Slightly warmer
2013-07-18,23.25,1307182.0,2.0,647.82,2013,29,22.088721461187216,Slightly warmer
2013-07-18,23.25,1307183.0,3.0,250.43,2013,29,22.088721461187216,Slightly warmer
2013-07-18,23.25,1307184.0,4.0,89.21,2013,29,22.088721461187216,Slightly warmer
2013-07-18,23.25,1307185.0,5.0,300.4,2013,29,22.088721461187216,Slightly warmer
2013-07-19,22.48,1307191.0,1.0,161.64,2013,29,22.088721461187216,Normal
2013-07-19,22.48,1307192.0,2.0,646.79,2013,29,22.088721461187216,Normal
2013-07-19,22.48,1307193.0,3.0,287.19,2013,29,22.088721461187216,Normal
2013-07-19,22.48,1307194.0,4.0,62.06,2013,29,22.088721461187216,Normal
2013-07-19,22.48,1307195.0,5.0,369.4,2013,29,22.088721461187216,Normal
2013-07-20,23.19,1307201.0,1.0,134.33,2013,29,22.088721461187216,Slightly warmer
2013-07-20,23.19,1307202.0,2.0,843.05,2013,29,22.088721461187216,Slightly warmer
2013-07-20,23.19,1307203.0,3.0,394.77,2013,29,22.088721461187216,Slightly warmer
2013-07-20,23.19,1307204.0,4.0,69.94,2013,29,22.088721461187216,Slightly warmer
2013-07-20,23.19,1307205.0,5.0,346.15,2013,29,22.088721461187216,Slightly warmer
2013-07-21,26.38,1307211.0,1.0,66.29,2013,29,22.088721461187216,Significantly warmer
2013-07-21,26.38,1307212.0,2.0,815.94,2013,29,22.088721461187216,Significantly warmer
2013-07-21,26.38,1307213.0,3.0,346.66,2013,29,22.088721461187216,Significantly warmer
2013-07-21,26.38,1307214.0,4.0,82.68,2013,29,22.088721461187216,Significantly warmer
2013-07-21,26.38,1307215.0,5.0,287.44,2013,29,22.088721461187216,Significantly warmer
2013-07-22,26.1,1307221.0,1.0,131.22,2013,30,22.94689497716895,Significantly warmer
2013-07-22,26.1,1307222.0,2.0,647.68,2013,30,22.94689497716895,Significantly warmer
2013-07-22,26.1,1307223.0,3.0,297.71,2013,30,22.94689497716895,Significantly warmer
2013-07-22,26.1,1307224.0,4.0,99.34,2013,30,22.94689497716895,Significantly warmer
2013-07-22,26.1,1307225.0,5.0,356.48,2013,30,22.94689497716895,Significantly warmer
2013-07-23,24.95,1307231.0,1.0,110.32,2013,30,22.94689497716895,Significantly warmer
2013-07-23,24.95,1307232.0,2.0,691.04,2013,30,22.94689497716895,Significantly warmer
2013-07-23,24.95,1307233.0,3.0,323.3,2013,30,22.94689497716895,Significantly warmer
2013-07-23,24.95,1307234.0,4.0,70.53,2013,30,22.94689497716895,Significantly warmer
2013-07-23,24.95,1307235.0,5.0,316.3,2013,30,22.94689497716895,Significantly warmer
2013-07-24,24.08,1307241.0,1.0,141.89,2013,30,22.94689497716895,Slightly warmer
2013-07-24,24.08,1307242.0,2.0,698.34,2013,30,22.94689497716895,Slightly warmer
2013-07-24,24.08,1307243.0,3.0,328.02,2013,30,22.94689497716895,Slightly warmer
2013-07-24,24.08,1307244.0,4.0,83.58,2013,30,22.94689497716895,Slightly warmer
2013-07-24,24.08,1307245.0,5.0,327.34,2013,30,22.94689497716895,Slightly warmer
2013-07-25,23.09,1307251.0,1.0,167.7,2013,30,22.94689497716895,Normal
2013-07-25,23.09,1307252.0,2.0,681.25,2013,30,22.94689497716895,Normal
2013-07-25,23.09,1307253.0,3.0,280.81,2013,30,22.94689497716895,Normal
2013-07-25,23.09,1307254.0,4.0,65.89,2013,30,22.94689497716895,Normal
2013-07-25,23.09,1307255.0,5.0,303.19,2013,30,22.94689497716895,Normal
2013-07-26,27.26,1307261.0,1.0,147.27,2013,30,22.94689497716895,Significantly warmer
2013-07-26,27.26,1307262.0,2.0,718.02,2013,30,22.94689497716895,Significantly warmer
2013-07-26,27.26,1307263.0,3.0,352.29,2013,30,22.94689497716895,Significantly warmer
2013-07-26,27.26,1307264.0,4.0,53.2,2013,30,22.94689497716895,Significantly warmer
2013-07-26,27.26,1307265.0,5.0,331.52,2013,30,22.94689497716895,Significantly warmer
2013-07-27,26.16,1307271.0,1.0,161.4,2013,30,22.94689497716895,Significantly warmer
2013-07-27,26.16,1307272.0,2.0,855.62,2013,30,22.94689497716895,Significantly warmer
2013-07-27,26.16,1307273.0,3.0,382.97,2013,30,22.94689497716895,Significantly warmer
2013-07-27,26.16,1307275.0,5.0,358.89,2013,30,22.94689497716895,Significantly warmer
2013-07-28,24.89,1307281.0,1.0,86.08,2013,30,22.94689497716895,Slightly warmer
2013-07-28,24.89,1307282.0,2.0,871.8,2013,30,22.94689497716895,Slightly warmer
2013-07-28,24.89,1307283.0,3.0,360.1,2013,30,22.94689497716895,Slightly warmer
2013-07-28,24.89,1307285.0,5.0,437.82,2013,30,22.94689497716895,Slightly warmer
2013-07-29,22.79,1307291.0,1.0,183.56,2013,31,21.472499999999997,Slightly warmer
2013-07-29,22.79,1307292.0,2.0,672.5,2013,31,21.472499999999997,Slightly warmer
2013-07-29,22.79,1307293.0,3.0,356.03,2013,31,21.472499999999997,Slightly warmer
2013-07-29,22.79,1307295.0,5.0,368.95,2013,31,21.472499999999997,Slightly warmer
2013-07-30,21.08,1307301.0,1.0,132.11,2013,31,21.472499999999997,Normal
2013-07-30,21.08,1307302.0,2.0,690.12,2013,31,21.472499999999997,Normal
2013-07-30,21.08,1307303.0,3.0,354.53,2013,31,21.472499999999997,Normal
2013-07-30,21.08,1307305.0,5.0,424.09,2013,31,21.472499999999997,Normal
2013-07-31,20.27,1307311.0,1.0,144.75,2013,31,21.472499999999997,Slightly colder
2013-07-31,20.27,1307312.0,2.0,667.84,2013,31,21.472499999999997,Slightly colder
2013-07-31,20.27,1307313.0,3.0,321.08,2013,31,21.472499999999997,Slightly colder
2013-07-31,20.27,1307315.0,5.0,426.99,2013,31,21.472499999999997,Slightly colder
2013-08-01,23.4,1308011.0,1.0,157.85,2013,31,21.472499999999997,Slightly warmer
2013-08-01,23.4,1308012.0,2.0,667.21,2013,31,21.472499999999997,Slightly warmer
2013-08-01,23.4,1308013.0,3.0,304.83,2013,31,21.472499999999997,Slightly warmer
2013-08-01,23.4,1308014.0,4.0,60.56,2013,31,21.472499999999997,Slightly warmer
2013-08-01,23.4,1308015.0,5.0,322.29,2013,31,21.472499999999997,Slightly warmer
2013-08-02,31.44,1308021.0,1.0,117.36,2013,31,21.472499999999997,Significantly warmer
2013-08-02,31.44,1308022.0,2.0,689.7,2013,31,21.472499999999997,Significantly warmer
2013-08-02,31.44,1308023.0,3.0,379.53,2013,31,21.472499999999997,Significantly warmer
2013-08-02,31.44,1308024.0,4.0,68.12,2013,31,21.472499999999997,Significantly warmer
2013-08-02,31.44,1308025.0,5.0,282.37,2013,31,21.472499999999997,Significantly warmer
2013-08-03,23.36,1308031.0,1.0,186.03,2013,31,21.472499999999997,Slightly warmer
2013-08-03,23.36,1308032.0,2.0,930.8,2013,31,21.472499999999997,Slightly warmer
2013-08-03,23.36,1308033.0,3.0,454.71,2013,31,21.472499999999997,Slightly warmer
2013-08-03,23.36,1308034.0,4.0,51.27,2013,31,21.472499999999997,Slightly warmer
2013-08-03,23.36,1308035.0,5.0,399.28,2013,31,21.472499999999997,Slightly warmer
2013-08-04,23.05,1308041.0,1.0,104.71,2013,31,21.472499999999997,Slightly warmer
2013-08-04,23.05,1308042.0,2.0,862.75,2013,31,21.472499999999997,Slightly warmer
2013-08-04,23.05,1308043.0,3.0,382.86,2013,31,21.472499999999997,Slightly warmer
2013-08-04,23.05,1308044.0,4.0,67.16,2013,31,21.472499999999997,Slightly warmer
2013-08-04,23.05,1308045.0,5.0,461.7,2013,31,21.472499999999997,Slightly warmer
2013-08-05,25.8,1308051.0,1.0,146.78,2013,32,20.30767955801105,Significantly warmer
2013-08-05,25.8,1308052.0,2.0,520.95,2013,32,20.30767955801105,Significantly warmer
2013-08-05,25.8,1308053.0,3.0,331.62,2013,32,20.30767955801105,Significantly warmer
2013-08-05,25.8,1308055.0,5.0,354.25,2013,32,20.30767955801105,Significantly warmer
2013-08-06,22.22,1308061.0,1.0,131.96,2013,32,20.30767955801105,Slightly warmer
2013-08-06,22.22,1308062.0,2.0,498.92,2013,32,20.30767955801105,Slightly warmer
2013-08-06,22.22,1308063.0,3.0,344.1,2013,32,20.30767955801105,Slightly warmer
2013-08-06,22.22,1308064.0,4.0,69.71,2013,32,20.30767955801105,Slightly warmer
2013-08-06,22.22,1308065.0,5.0,441.52,2013,32,20.30767955801105,Slightly warmer
2013-08-07,19.21,1308071.0,1.0,160.59,2013,32,20.30767955801105,Slightly colder
2013-08-07,19.21,1308072.0,2.0,519.2,2013,32,20.30767955801105,Slightly colder
2013-08-07,19.21,1308073.0,3.0,341.48,2013,32,20.30767955801105,Slightly colder
2013-08-07,19.21,1308074.0,4.0,83.11,2013,32,20.30767955801105,Slightly colder
2013-08-07,19.21,1308075.0,5.0,423.85,2013,32,20.30767955801105,Slightly colder
2013-08-08,16.98,1308081.0,1.0,153.1,2013,32,20.30767955801105,Significantly colder
2013-08-08,16.98,1308082.0,2.0,486.26,2013,32,20.30767955801105,Significantly colder
2013-08-08,16.98,1308083.0,3.0,298.01,2013,32,20.30767955801105,Significantly colder
2013-08-08,16.98,1308084.0,4.0,96.77,2013,32,20.30767955801105,Significantly colder
2013-08-08,16.98,1308085.0,5.0,464.88,2013,32,20.30767955801105,Significantly colder
2013-08-09,20.34,1308091.0,1.0,125.62,2013,32,20.30767955801105,Normal
2013-08-09,20.34,1308092.0,2.0,539.98,2013,32,20.30767955801105,Normal
2013-08-09,20.34,1308093.0,3.0,328.23,2013,32,20.30767955801105,Normal
2013-08-09,20.34,1308094.0,4.0,81.48,2013,32,20.30767955801105,Normal
2013-08-09,20.34,1308095.0,5.0,450.09,2013,32,20.30767955801105,Normal
2013-08-10,19.36,1308101.0,1.0,185.18,2013,32,20.30767955801105,Slightly colder
2013-08-10,19.36,1308102.0,2.0,614.51,2013,32,20.30767955801105,Slightly colder
2013-08-10,19.36,1308103.0,3.0,351.62,2013,32,20.30767955801105,Slightly colder
2013-08-10,19.36,1308104.0,4.0,59.98,2013,32,20.30767955801105,Slightly colder
2013-08-10,19.36,1308105.0,5.0,450.99,2013,32,20.30767955801105,Slightly colder
2013-08-11,16.39,1308111.0,1.0,73.21,2013,32,20.30767955801105,Significantly colder
2013-08-11,16.39,1308112.0,2.0,666.91,2013,32,20.30767955801105,Significantly colder
2013-08-11,16.39,1308113.0,3.0,341.03,2013,32,20.30767955801105,Significantly colder
2013-08-11,16.39,1308114.0,4.0,60.71,2013,32,20.30767955801105,Significantly colder
2013-08-11,16.39,1308115.0,5.0,583.49,2013,32,20.30767955801105,Significantly colder
2013-08-12,16.45,1308121.0,1.0,154.5,2013,33,19.920441988950277,Significantly colder
2013-08-12,16.45,1308122.0,2.0,510.02,2013,33,19.920441988950277,Significantly colder
2013-08-12,16.45,1308123.0,3.0,253.62,2013,33,19.920441988950277,Significantly colder
2013-08-12,16.45,1308124.0,4.0,97.74,2013,33,19.920441988950277,Significantly colder
2013-08-12,16.45,1308125.0,5.0,356.03,2013,33,19.920441988950277,Significantly colder
2013-08-13,16.4,1308131.0,1.0,134.06,2013,33,19.920441988950277,Significantly colder
2013-08-13,16.4,1308132.0,2.0,535.4,2013,33,19.920441988950277,Significantly colder
2013-08-13,16.4,1308133.0,3.0,271.59,2013,33,19.920441988950277,Significantly colder
2013-08-13,16.4,1308134.0,4.0,113.86,2013,33,19.920441988950277,Significantly colder
2013-08-13,16.4,1308135.0,5.0,344.64,2013,33,19.920441988950277,Significantly colder
2013-08-14,18.26,1308141.0,1.0,156.97,2013,33,19.920441988950277,Slightly colder
2013-08-14,18.26,1308142.0,2.0,520.12,2013,33,19.920441988950277,Slightly colder
2013-08-14,18.26,1308143.0,3.0,309.12,2013,33,19.920441988950277,Slightly colder
2013-08-14,18.26,1308144.0,4.0,105.57,2013,33,19.920441988950277,Slightly colder
2013-08-14,18.26,1308145.0,5.0,441.25,2013,33,19.920441988950277,Slightly colder
2013-08-15,19.8,1308151.0,1.0,164.76,2013,33,19.920441988950277,Normal
2013-08-15,19.8,1308152.0,2.0,538.23,2013,33,19.920441988950277,Normal
2013-08-15,19.8,1308153.0,3.0,266.58,2013,33,19.920441988950277,Normal
2013-08-15,19.8,1308154.0,4.0,59.76,2013,33,19.920441988950277,Normal
2013-08-15,19.8,1308155.0,5.0,416.61,2013,33,19.920441988950277,Normal
2013-08-16,23.58,1308161.0,1.0,147.8,2013,33,19.920441988950277,Significantly warmer
2013-08-16,23.58,1308162.0,2.0,552.15,2013,33,19.920441988950277,Significantly warmer
2013-08-16,23.58,1308163.0,3.0,241.77,2013,33,19.920441988950277,Significantly warmer
2013-08-16,23.58,1308164.0,4.0,75.26,2013,33,19.920441988950277,Significantly warmer
2013-08-16,23.58,1308165.0,5.0,344.47,2013,33,19.920441988950277,Significantly warmer
2013-08-17,20.55,1308171.0,1.0,221.63,2013,33,19.920441988950277,Slightly warmer
2013-08-17,20.55,1308172.0,2.0,583.66,2013,33,19.920441988950277,Slightly warmer
2013-08-17,20.55,1308173.0,3.0,280.17,2013,33,19.920441988950277,Slightly warmer
2013-08-17,20.55,1308174.0,4.0,96.53,2013,33,19.920441988950277,Slightly warmer
2013-08-17,20.55,1308175.0,5.0,519.83,2013,33,19.920441988950277,Slightly warmer
2013-08-18,18.59,1308181.0,1.0,92.49,2013,33,19.920441988950277,Slightly colder
2013-08-18,18.59,1308182.0,2.0,669.19,2013,33,19.920441988950277,Slightly colder
2013-08-18,18.59,1308183.0,3.0,282.6,2013,33,19.920441988950277,Slightly colder
2013-08-18,18.59,1308184.0,4.0,150.12,2013,33,19.920441988950277,Slightly colder
2013-08-18,18.59,1308185.0,5.0,479.5,2013,33,19.920441988950277,Slightly colder
2013-08-19,18.49,1308191.0,1.0,145.88,2013,34,19.8505291005291,Slightly colder
2013-08-19,18.49,1308192.0,2.0,499.91,2013,34,19.8505291005291,Slightly colder
2013-08-19,18.49,1308193.0,3.0,249.39,2013,34,19.8505291005291,Slightly colder
2013-08-19,18.49,1308194.0,4.0,107.41,2013,34,19.8505291005291,Slightly colder
2013-08-19,18.49,1308195.0,5.0,374.25,2013,34,19.8505291005291,Slightly colder
2013-08-20,17.77,1308201.0,1.0,111.84,2013,34,19.8505291005291,Significantly colder
2013-08-20,17.77,1308202.0,2.0,478.73,2013,34,19.8505291005291,Significantly colder
2013-08-20,17.77,1308203.0,3.0,257.62,2013,34,19.8505291005291,Significantly colder
2013-08-20,17.77,1308204.0,4.0,64.5,2013,34,19.8505291005291,Significantly colder
