Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KielerWoche
2013-07-23,0.0,24.95,12,,1307233.0,3.0,323.301431663341,
2013-07-23,0.0,24.95,12,,1307234.0,4.0,70.5290024618065,
2013-07-23,0.0,24.95,12,,1307235.0,5.0,316.29681714496,
2013-07-24,3.0,24.075,11,,1307241.0,1.0,141.891908195545,
2013-07-24,3.0,24.075,11,,1307242.0,2.0,698.340862077002,
2013-07-24,3.0,24.075,11,,1307243.0,3.0,328.023102507764,
2013-07-24,3.0,24.075,11,,1307244.0,4.0,83.5816326885927,
2013-07-24,3.0,24.075,11,,1307245.0,5.0,327.339400651794,
2013-07-25,2.0,23.0875,9,,1307251.0,1.0,167.701216640907,
2013-07-25,2.0,23.0875,9,,1307252.0,2.0,681.250768331783,
2013-07-25,2.0,23.0875,9,,1307253.0,3.0,280.809721012322,
2013-07-25,2.0,23.0875,9,,1307254.0,4.0,65.8902979709521,
2013-07-25,2.0,23.0875,9,,1307255.0,5.0,303.192537586556,
2013-07-26,3.0,27.2625,6,,1307261.0,1.0,147.272084366206,
2013-07-26,3.0,27.2625,6,,1307262.0,2.0,718.016648132155,
2013-07-26,3.0,27.2625,6,,1307263.0,3.0,352.293883343641,
2013-07-26,3.0,27.2625,6,,1307264.0,4.0,53.1984562311259,
2013-07-26,3.0,27.2625,6,,1307265.0,5.0,331.522091778847,
2013-07-27,1.0,26.1625,10,,1307271.0,1.0,161.403357795112,
2013-07-27,1.0,26.1625,10,,1307272.0,2.0,855.619095347599,
2013-07-27,1.0,26.1625,10,,1307273.0,3.0,382.965879977945,
2013-07-27,1.0,26.1625,10,,1307275.0,5.0,358.892714466409,
2013-07-28,4.0,24.8875,13,61.0,1307281.0,1.0,86.0791432446654,
2013-07-28,4.0,24.8875,13,61.0,1307282.0,2.0,871.802546455837,
2013-07-28,4.0,24.8875,13,61.0,1307283.0,3.0,360.096105223697,
2013-07-28,4.0,24.8875,13,61.0,1307285.0,5.0,437.824795495097,
2013-07-29,1.0,22.7875,10,,1307291.0,1.0,183.564164400591,
2013-07-29,1.0,22.7875,10,,1307292.0,2.0,672.50214523923,
2013-07-29,1.0,22.7875,10,,1307293.0,3.0,356.033434735079,
2013-07-29,1.0,22.7875,10,,1307295.0,5.0,368.951029057165,
2013-07-30,5.0,21.075,13,21.0,1307301.0,1.0,132.111640117897,
2013-07-30,5.0,21.075,13,21.0,1307302.0,2.0,690.117757120039,
2013-07-30,5.0,21.075,13,21.0,1307303.0,3.0,354.531775116541,
2013-07-30,5.0,21.075,13,21.0,1307305.0,5.0,424.086156965952,
2013-07-31,5.0,20.275,16,65.0,1307311.0,1.0,144.745431773143,
2013-07-31,5.0,20.275,16,65.0,1307312.0,2.0,667.842224335937,
2013-07-31,5.0,20.275,16,65.0,1307313.0,3.0,321.075920611583,
2013-07-31,5.0,20.275,16,65.0,1307315.0,5.0,426.985804024935,
2013-08-01,6.0,23.4,7,21.0,1308011.0,1.0,157.854023011106,
2013-08-01,6.0,23.4,7,21.0,1308012.0,2.0,667.213719343287,
2013-08-01,6.0,23.4,7,21.0,1308013.0,3.0,304.830310037868,
2013-08-01,6.0,23.4,7,21.0,1308014.0,4.0,60.5614573229725,
2013-08-01,6.0,23.4,7,21.0,1308015.0,5.0,322.294307178179,
2013-08-02,0.0,31.4375,7,,1308021.0,1.0,117.359342094889,
2013-08-02,0.0,31.4375,7,,1308022.0,2.0,689.695100983376,
2013-08-02,0.0,31.4375,7,,1308023.0,3.0,379.526700654912,
2013-08-02,0.0,31.4375,7,,1308024.0,4.0,68.1222020855149,
2013-08-02,0.0,31.4375,7,,1308025.0,5.0,282.371517214865,
2013-08-03,4.0,23.3625,11,63.0,1308031.0,1.0,186.027178770079,
2013-08-03,4.0,23.3625,11,63.0,1308032.0,2.0,930.801703150498,
2013-08-03,4.0,23.3625,11,63.0,1308033.0,3.0,454.705780795563,
2013-08-03,4.0,23.3625,11,63.0,1308034.0,4.0,51.2749992906831,
2013-08-03,4.0,23.3625,11,63.0,1308035.0,5.0,399.283316370115,
2013-08-04,3.0,23.05,8,,1308041.0,1.0,104.708216687715,
2013-08-04,3.0,23.05,8,,1308042.0,2.0,862.752429028985,
2013-08-04,3.0,23.05,8,,1308043.0,3.0,382.85648750844,
2013-08-04,3.0,23.05,8,,1308044.0,4.0,67.1568816245378,
2013-08-04,3.0,23.05,8,,1308045.0,5.0,461.704848992483,
2013-08-05,0.0,25.8,10,,1308051.0,1.0,146.775309890073,
2013-08-05,0.0,25.8,10,,1308052.0,2.0,520.947179812455,
2013-08-05,0.0,25.8,10,,1308053.0,3.0,331.615355447409,
2013-08-05,0.0,25.8,10,,1308055.0,5.0,354.247243408463,
2013-08-06,5.0,22.225,13,,1308061.0,1.0,131.956277381283,
2013-08-06,5.0,22.225,13,,1308062.0,2.0,498.920948322354,
2013-08-06,5.0,22.225,13,,1308063.0,3.0,344.104806694018,
2013-08-06,5.0,22.225,13,,1308064.0,4.0,69.705360420462,
2013-08-06,5.0,22.225,13,,1308065.0,5.0,441.521507016938,
2013-08-07,4.0,19.2125,8,,1308071.0,1.0,160.593417296116,
2013-08-07,4.0,19.2125,8,,1308072.0,2.0,519.197204695832,
2013-08-07,4.0,19.2125,8,,1308073.0,3.0,341.483544581514,
2013-08-07,4.0,19.2125,8,,1308074.0,4.0,83.1094116270633,
2013-08-07,4.0,19.2125,8,,1308075.0,5.0,423.850318191533,
2013-08-08,7.0,16.975,12,20.0,1308081.0,1.0,153.099424561652,
2013-08-08,7.0,16.975,12,20.0,1308082.0,2.0,486.25509543792,
2013-08-08,7.0,16.975,12,20.0,1308083.0,3.0,298.005519792868,
2013-08-08,7.0,16.975,12,20.0,1308084.0,4.0,96.7720958104522,
2013-08-08,7.0,16.975,12,20.0,1308085.0,5.0,464.87537153539,
2013-08-09,4.0,20.3375,10,21.0,1308091.0,1.0,125.620344387906,
2013-08-09,4.0,20.3375,10,21.0,1308092.0,2.0,539.975155104136,
2013-08-09,4.0,20.3375,10,21.0,1308093.0,3.0,328.22992428157,
2013-08-09,4.0,20.3375,10,21.0,1308094.0,4.0,81.4817797241125,
2013-08-09,4.0,20.3375,10,21.0,1308095.0,5.0,450.085987485785,
2013-08-10,7.0,19.3625,12,61.0,1308101.0,1.0,185.177162656408,
2013-08-10,7.0,19.3625,12,61.0,1308102.0,2.0,614.511830668785,
2013-08-10,7.0,19.3625,12,61.0,1308103.0,3.0,351.617029216224,
2013-08-10,7.0,19.3625,12,61.0,1308104.0,4.0,59.9811123644503,
2013-08-10,7.0,19.3625,12,61.0,1308105.0,5.0,450.993337129113,
2013-08-11,7.0,16.3875,9,61.0,1308111.0,1.0,73.2088330039992,
2013-08-11,7.0,16.3875,9,61.0,1308112.0,2.0,666.9113081568,
2013-08-11,7.0,16.3875,9,61.0,1308113.0,3.0,341.033029953849,
2013-08-11,7.0,16.3875,9,61.0,1308114.0,4.0,60.7087857619079,
2013-08-11,7.0,16.3875,9,61.0,1308115.0,5.0,583.491717818235,
2013-08-12,7.0,16.45,11,63.0,1308121.0,1.0,154.504729536697,
2013-08-12,7.0,16.45,11,63.0,1308122.0,2.0,510.019126480035,
2013-08-12,7.0,16.45,11,63.0,1308123.0,3.0,253.6233554703,
2013-08-12,7.0,16.45,11,63.0,1308124.0,4.0,97.7406166426712,
2013-08-12,7.0,16.45,11,63.0,1308125.0,5.0,356.026341718574,
2013-08-13,3.0,16.4,16,95.0,1308131.0,1.0,134.064451548102,
2013-08-13,3.0,16.4,16,95.0,1308132.0,2.0,535.403212817658,
2013-08-13,3.0,16.4,16,95.0,1308133.0,3.0,271.591283834177,
2013-08-13,3.0,16.4,16,95.0,1308134.0,4.0,113.863641914766,
2013-08-13,3.0,16.4,16,95.0,1308135.0,5.0,344.643463915453,
2013-08-14,4.0,18.2625,18,61.0,1308141.0,1.0,156.972510536869,
2013-08-14,4.0,18.2625,18,61.0,1308142.0,2.0,520.123590697437,
2013-08-14,4.0,18.2625,18,61.0,1308143.0,3.0,309.116290264651,
2013-08-14,4.0,18.2625,18,61.0,1308144.0,4.0,105.567865241887,
2013-08-14,4.0,18.2625,18,61.0,1308145.0,5.0,441.253111778104,
2013-08-15,3.0,19.8,8,,1308151.0,1.0,164.763795399756,
2013-08-15,3.0,19.8,8,,1308152.0,2.0,538.231262832354,
2013-08-15,3.0,19.8,8,,1308153.0,3.0,266.575408936199,
2013-08-15,3.0,19.8,8,,1308154.0,4.0,59.7561020638342,
2013-08-15,3.0,19.8,8,,1308155.0,5.0,416.610037755781,
2013-08-16,4.0,23.575,11,0.0,1308161.0,1.0,147.79799759804,
2013-08-16,4.0,23.575,11,0.0,1308162.0,2.0,552.153714601025,
2013-08-16,4.0,23.575,11,0.0,1308163.0,3.0,241.76897512804,
2013-08-16,4.0,23.575,11,0.0,1308164.0,4.0,75.2564619591539,
2013-08-16,4.0,23.575,11,0.0,1308165.0,5.0,344.468629393561,
2013-08-17,6.0,20.55,7,0.0,1308171.0,1.0,221.630418006017,
2013-08-17,6.0,20.55,7,0.0,1308172.0,2.0,583.657434231324,
2013-08-17,6.0,20.55,7,0.0,1308173.0,3.0,280.170045804428,
2013-08-17,6.0,20.55,7,0.0,1308174.0,4.0,96.5293135082104,
2013-08-17,6.0,20.55,7,0.0,1308175.0,5.0,519.834929394153,
2013-08-18,7.0,18.5875,10,63.0,1308181.0,1.0,92.489778506026,
2013-08-18,7.0,18.5875,10,63.0,1308182.0,2.0,669.186211470815,
2013-08-18,7.0,18.5875,10,63.0,1308183.0,3.0,282.599786111443,
2013-08-18,7.0,18.5875,10,63.0,1308184.0,4.0,150.122396942697,
2013-08-18,7.0,18.5875,10,63.0,1308185.0,5.0,479.499541699925,
2013-08-19,5.0,18.4875,8,,1308191.0,1.0,145.87913275728,
2013-08-19,5.0,18.4875,8,,1308192.0,2.0,499.912512856933,
2013-08-19,5.0,18.4875,8,,1308193.0,3.0,249.391160860983,
2013-08-19,5.0,18.4875,8,,1308194.0,4.0,107.407999333161,
2013-08-19,5.0,18.4875,8,,1308195.0,5.0,374.247117082749,
2013-08-20,7.0,17.775,8,61.0,1308201.0,1.0,111.842396126739,
2013-08-20,7.0,17.775,8,61.0,1308202.0,2.0,478.730297151576,
2013-08-20,7.0,17.775,8,61.0,1308203.0,3.0,257.620799680939,
2013-08-20,7.0,17.775,8,61.0,1308204.0,4.0,64.5022565329893,
2013-08-20,7.0,17.775,8,61.0,1308205.0,5.0,340.090359959321,
2013-08-21,5.0,20.125,8,,1308211.0,1.0,125.336522713024,
2013-08-21,5.0,20.125,8,,1308212.0,2.0,440.815636456397,
2013-08-21,5.0,20.125,8,,1308213.0,3.0,271.133442105753,
2013-08-21,5.0,20.125,8,,1308214.0,4.0,65.9210119267558,
2013-08-21,5.0,20.125,8,,1308215.0,5.0,352.695324198643,
2013-08-22,4.0,21.6625,8,,1308221.0,1.0,132.916428220302,
2013-08-22,4.0,21.6625,8,,1308222.0,2.0,497.731338188322,
2013-08-22,4.0,21.6625,8,,1308223.0,3.0,229.323435589195,
2013-08-22,4.0,21.6625,8,,1308224.0,4.0,111.144301377526,
2013-08-22,4.0,21.6625,8,,1308225.0,5.0,343.348933556103,
2013-08-23,1.0,22.0375,14,,1308231.0,1.0,162.958958703106,
2013-08-23,1.0,22.0375,14,,1308232.0,2.0,503.672089526472,
2013-08-23,1.0,22.0375,14,,1308233.0,3.0,260.926195756112,
2013-08-23,1.0,22.0375,14,,1308234.0,4.0,94.2272902889274,
2013-08-23,1.0,22.0375,14,,1308235.0,5.0,375.317567662845,
2013-08-24,0.0,20.85,16,5.0,1308241.0,1.0,201.543109556297,
2013-08-24,0.0,20.85,16,5.0,1308242.0,2.0,707.94429725517,
2013-08-24,0.0,20.85,16,5.0,1308243.0,3.0,282.401869590288,
2013-08-24,0.0,20.85,16,5.0,1308244.0,4.0,124.737464409769,
2013-08-24,0.0,20.85,16,5.0,1308245.0,5.0,536.196771958902,
2013-08-25,0.0,21.3875,16,5.0,1308251.0,1.0,83.0226725739551,
2013-08-25,0.0,21.3875,16,5.0,1308252.0,2.0,726.257649523775,
2013-08-25,0.0,21.3875,16,5.0,1308253.0,3.0,360.817001197227,
2013-08-25,0.0,21.3875,16,5.0,1308254.0,4.0,141.066888354584,
2013-08-25,0.0,21.3875,16,5.0,1308255.0,5.0,495.194334936839,
2013-08-26,0.0,20.125,15,5.0,1308261.0,1.0,165.829031676714,
2013-08-26,0.0,20.125,15,5.0,1308262.0,2.0,451.536740815421,
2013-08-26,0.0,20.125,15,5.0,1308263.0,3.0,244.936370498996,
2013-08-26,0.0,20.125,15,5.0,1308264.0,4.0,104.448858869003,
2013-08-26,0.0,20.125,15,5.0,1308265.0,5.0,368.72576849632,
2013-08-27,1.0,21.0875,12,,1308271.0,1.0,118.473650434102,
2013-08-27,1.0,21.0875,12,,1308272.0,2.0,442.318352086176,
2013-08-27,1.0,21.0875,12,,1308273.0,3.0,251.053043195831,
2013-08-27,1.0,21.0875,12,,1308274.0,4.0,89.3398068106772,
2013-08-27,1.0,21.0875,12,,1308275.0,5.0,305.77200439049,
2013-08-28,0.0,21.3,7,,1308281.0,1.0,108.876991442649,
2013-08-28,0.0,21.3,7,,1308282.0,2.0,418.297941202801,
2013-08-28,0.0,21.3,7,,1308283.0,3.0,225.878194718714,
2013-08-28,0.0,21.3,7,,1308284.0,4.0,87.5160458910728,
2013-08-28,0.0,21.3,7,,1308285.0,5.0,349.390973099531,
2013-08-29,3.0,20.2125,11,,1308291.0,1.0,178.178023803315,
2013-08-29,3.0,20.2125,11,,1308292.0,2.0,386.390267686346,
2013-08-29,3.0,20.2125,11,,1308293.0,3.0,198.776407298801,
2013-08-29,3.0,20.2125,11,,1308294.0,4.0,67.1751319746152,
2013-08-29,3.0,20.2125,11,,1308295.0,5.0,396.454612761332,
2013-08-30,6.0,19.7875,8,5.0,1308301.0,1.0,133.150828452892,
2013-08-30,6.0,19.7875,8,5.0,1308302.0,2.0,492.141265198519,
2013-08-30,6.0,19.7875,8,5.0,1308303.0,3.0,184.252334847289,
2013-08-30,6.0,19.7875,8,5.0,1308304.0,4.0,77.9353068130843,
2013-08-30,6.0,19.7875,8,5.0,1308305.0,5.0,343.345686609289,
2013-08-31,5.0,18.35,16,21.0,1308311.0,1.0,130.821314898435,
2013-08-31,5.0,18.35,16,21.0,1308312.0,2.0,581.490537751984,
2013-08-31,5.0,18.35,16,21.0,1308313.0,3.0,265.410807550213,
2013-08-31,5.0,18.35,16,21.0,1308314.0,4.0,86.0077280021026,
2013-08-31,5.0,18.35,16,21.0,1308315.0,5.0,344.096618940689,
2013-09-01,7.0,15.8625,16,61.0,1309011.0,1.0,95.9704314892471,
2013-09-01,7.0,15.8625,16,61.0,1309012.0,2.0,481.584829613001,
2013-09-01,7.0,15.8625,16,61.0,1309013.0,3.0,239.545084070735,
2013-09-01,7.0,15.8625,16,61.0,1309014.0,4.0,139.776992842103,
2013-09-01,7.0,15.8625,16,61.0,1309015.0,5.0,400.375251601544,
2013-09-02,7.0,16.575,17,63.0,1309021.0,1.0,138.408723210465,
2013-09-02,7.0,16.575,17,63.0,1309022.0,2.0,350.023432755307,
2013-09-02,7.0,16.575,17,63.0,1309023.0,3.0,165.884794599896,
2013-09-02,7.0,16.575,17,63.0,1309024.0,4.0,97.5577291094531,
2013-09-02,7.0,16.575,17,63.0,1309025.0,5.0,236.082416986532,
2013-09-03,7.0,18.225,11,21.0,1309031.0,1.0,138.825618927843,
2013-09-03,7.0,18.225,11,21.0,1309032.0,2.0,357.401285676803,
2013-09-03,7.0,18.225,11,21.0,1309033.0,3.0,174.655491296255,
2013-09-03,7.0,18.225,11,21.0,1309034.0,4.0,66.7042185386037,
2013-09-03,7.0,18.225,11,21.0,1309035.0,5.0,270.350123886175,
2013-09-04,7.0,18.125,5,,1309041.0,1.0,100.221969526295,
2013-09-04,7.0,18.125,5,,1309042.0,2.0,362.249371679536,
2013-09-04,7.0,18.125,5,,1309043.0,3.0,162.83743839423,
2013-09-04,7.0,18.125,5,,1309044.0,4.0,102.369988965095,
2013-09-04,7.0,18.125,5,,1309045.0,5.0,308.670506473354,
2013-09-05,0.0,21.7,8,,1309051.0,1.0,173.658100347255,
2013-09-05,0.0,21.7,8,,1309052.0,2.0,400.95010523182,
2013-09-05,0.0,21.7,8,,1309053.0,3.0,155.795527807677,
2013-09-05,0.0,21.7,8,,1309054.0,4.0,64.7180977987766,
2013-09-05,0.0,21.7,8,,1309055.0,5.0,309.022150561535,
2013-09-06,0.0,24.7,9,,1309061.0,1.0,171.415179710314,
2013-09-06,0.0,24.7,9,,1309062.0,2.0,395.673296994009,
2013-09-06,0.0,24.7,9,,1309063.0,3.0,183.372780096599,
2013-09-06,0.0,24.7,9,,1309064.0,4.0,79.6716952926438,
2013-09-06,0.0,24.7,9,,1309065.0,5.0,307.019415636833,
2013-09-07,6.0,22.7625,7,,1309071.0,1.0,186.034060963767,
2013-09-07,6.0,22.7625,7,,1309072.0,2.0,591.523547732665,
2013-09-07,6.0,22.7625,7,,1309073.0,3.0,215.339022862711,
2013-09-07,6.0,22.7625,7,,1309074.0,4.0,65.0128197234662,
2013-09-07,6.0,22.7625,7,,1309075.0,5.0,447.991745678441,
2013-09-08,7.0,20.1625,8,61.0,1309081.0,1.0,88.8925958109828,
2013-09-08,7.0,20.1625,8,61.0,1309082.0,2.0,576.040699297842,
2013-09-08,7.0,20.1625,8,61.0,1309083.0,3.0,261.723925353895,
2013-09-08,7.0,20.1625,8,61.0,1309084.0,4.0,115.868951321453,
2013-09-08,7.0,20.1625,8,61.0,1309085.0,5.0,453.792300083562,
2013-09-09,8.0,11.575,11,63.0,1309091.0,1.0,169.359968504942,
2013-09-09,8.0,11.575,11,63.0,1309092.0,2.0,331.981293986457,
2013-09-09,8.0,11.575,11,63.0,1309093.0,3.0,155.698998919682,
2013-09-09,8.0,11.575,11,63.0,1309094.0,4.0,78.4321446410245,
2013-09-09,8.0,11.575,11,63.0,1309095.0,5.0,266.740185481098,
2013-09-10,6.0,13.5875,11,65.0,1309101.0,1.0,89.6944536084346,
2013-09-10,6.0,13.5875,11,65.0,1309102.0,2.0,363.667829135983,
2013-09-10,6.0,13.5875,11,65.0,1309103.0,3.0,186.631885480156,
2013-09-10,6.0,13.5875,11,65.0,1309104.0,4.0,75.320737395332,
2013-09-10,6.0,13.5875,11,65.0,1309105.0,5.0,272.085784886284,
2013-09-11,6.0,13.9,8,61.0,1309111.0,1.0,103.363686559795,
2013-09-11,6.0,13.9,8,61.0,1309112.0,2.0,350.81380789681,
2013-09-11,6.0,13.9,8,61.0,1309113.0,3.0,156.993834222857,
2013-09-11,6.0,13.9,8,61.0,1309114.0,4.0,84.1743682721035,
2013-09-11,6.0,13.9,8,61.0,1309115.0,5.0,266.283742487977,
2013-09-12,6.0,16.1125,6,61.0,1309121.0,1.0,106.474399987548,
2013-09-12,6.0,16.1125,6,61.0,1309122.0,2.0,354.282593212868,
2013-09-12,6.0,16.1125,6,61.0,1309123.0,3.0,128.957531070768,
2013-09-12,6.0,16.1125,6,61.0,1309124.0,4.0,79.9069125959926,
2013-09-12,6.0,16.1125,6,61.0,1309125.0,5.0,291.297115676725,
2013-09-13,6.0,17.4375,5,21.0,1309131.0,1.0,122.564626199915,
2013-09-13,6.0,17.4375,5,21.0,1309132.0,2.0,413.041864366013,
2013-09-13,6.0,17.4375,5,21.0,1309133.0,3.0,142.450922270702,
2013-09-13,6.0,17.4375,5,21.0,1309134.0,4.0,60.0423801030524,
2013-09-13,6.0,17.4375,5,21.0,1309135.0,5.0,306.313400312796,
2013-09-14,5.0,17.625,10,63.0,1309141.0,1.0,174.938807466572,
2013-09-14,5.0,17.625,10,63.0,1309142.0,2.0,530.825102628704,
2013-09-14,5.0,17.625,10,63.0,1309143.0,3.0,230.524249936583,
2013-09-14,5.0,17.625,10,63.0,1309144.0,4.0,68.6316728927997,
2013-09-14,5.0,17.625,10,63.0,1309145.0,5.0,383.083373412478,
2013-09-15,7.0,14.8625,10,21.0,1309151.0,1.0,55.1960062296304,
2013-09-15,7.0,14.8625,10,21.0,1309152.0,2.0,494.908185078447,
2013-09-15,7.0,14.8625,10,21.0,1309153.0,3.0,199.525819245624,
2013-09-15,7.0,14.8625,10,21.0,1309154.0,4.0,150.947116904365,
2013-09-15,7.0,14.8625,10,21.0,1309155.0,5.0,368.235519264474,
2013-09-16,3.0,13.1375,13,21.0,1309161.0,1.0,146.760234890658,
2013-09-16,3.0,13.1375,13,21.0,1309162.0,2.0,363.701917843028,
2013-09-16,3.0,13.1375,13,21.0,1309163.0,3.0,150.458078596152,
2013-09-16,3.0,13.1375,13,21.0,1309164.0,4.0,68.5094924358894,
2013-09-16,3.0,13.1375,13,21.0,1309165.0,5.0,230.653426038182,
2013-09-17,5.0,13.1375,10,63.0,1309171.0,1.0,136.118044538363,
2013-09-17,5.0,13.1375,10,63.0,1309172.0,2.0,321.054881338889,
2013-09-17,5.0,13.1375,10,63.0,1309173.0,3.0,121.601419092438,
2013-09-17,5.0,13.1375,10,63.0,1309174.0,4.0,88.0432401860715,
2013-09-17,5.0,13.1375,10,63.0,1309175.0,5.0,320.526447004404,
2013-09-18,4.0,13.05,9,,1309181.0,1.0,152.255085210606,
2013-09-18,4.0,13.05,9,,1309182.0,2.0,327.413713418182,
2013-09-18,4.0,13.05,9,,1309183.0,3.0,123.430475306719,
2013-09-18,4.0,13.05,9,,1309184.0,4.0,81.9233275996418,
2013-09-18,4.0,13.05,9,,1309185.0,5.0,273.5407716877,
2013-09-19,5.0,14.8375,11,63.0,1309191.0,1.0,148.674992078993,
2013-09-19,5.0,14.8375,11,63.0,1309192.0,2.0,362.273757016504,
2013-09-19,5.0,14.8375,11,63.0,1309193.0,3.0,127.595436733938,
2013-09-19,5.0,14.8375,11,63.0,1309194.0,4.0,56.2795004974713,
2013-09-19,5.0,14.8375,11,63.0,1309195.0,5.0,300.262376130314,
2013-09-20,7.0,13.525,6,,1309201.0,1.0,110.159250328825,
2013-09-20,7.0,13.525,6,,1309202.0,2.0,375.16829079452,
2013-09-20,7.0,13.525,6,,1309203.0,3.0,119.995567870545,
2013-09-20,7.0,13.525,6,,1309204.0,4.0,87.4952661591497,
2013-09-20,7.0,13.525,6,,1309205.0,5.0,377.403500794794,
2013-09-21,7.0,15.35,9,,1309211.0,1.0,178.263887943827,
2013-09-21,7.0,15.35,9,,1309212.0,2.0,525.014097788583,
2013-09-21,7.0,15.35,9,,1309213.0,3.0,227.17812505778,
2013-09-21,7.0,15.35,9,,1309214.0,4.0,48.2782247656494,
2013-09-21,7.0,15.35,9,,1309215.0,5.0,320.960054511642,
2013-09-22,6.0,17.1375,14,21.0,1309221.0,1.0,86.6668973821597,
2013-09-22,6.0,17.1375,14,21.0,1309222.0,2.0,500.579617827733,
2013-09-22,6.0,17.1375,14,21.0,1309223.0,3.0,216.025597526986,
2013-09-22,6.0,17.1375,14,21.0,1309224.0,4.0,181.071825652617,
2013-09-22,6.0,17.1375,14,21.0,1309225.0,5.0,359.99538027315,
2013-09-23,7.0,17.3125,14,21.0,1309231.0,1.0,111.128410563554,
2013-09-23,7.0,17.3125,14,21.0,1309232.0,2.0,339.417738661045,
2013-09-23,7.0,17.3125,14,21.0,1309233.0,3.0,115.173949077037,
2013-09-23,7.0,17.3125,14,21.0,1309234.0,4.0,72.8638989817766,
2013-09-23,7.0,17.3125,14,21.0,1309235.0,5.0,293.881781699553,
2013-09-24,8.0,15.7375,10,,1309241.0,1.0,139.64144576808,
2013-09-24,8.0,15.7375,10,,1309242.0,2.0,314.00466178787,
2013-09-24,8.0,15.7375,10,,1309243.0,3.0,107.515311254663,
2013-09-24,8.0,15.7375,10,,1309244.0,4.0,91.9109696976559,
2013-09-24,8.0,15.7375,10,,1309245.0,5.0,261.601833826599,
2013-09-25,6.0,13.5375,7,61.0,1309251.0,1.0,117.94119333604,
2013-09-25,6.0,13.5375,7,61.0,1309252.0,2.0,333.964687913619,
2013-09-25,6.0,13.5375,7,61.0,1309253.0,3.0,133.455357081465,
2013-09-25,6.0,13.5375,7,61.0,1309254.0,4.0,83.2754466610357,
2013-09-25,6.0,13.5375,7,61.0,1309255.0,5.0,298.284260355615,
2013-09-26,1.0,12.9875,12,,1309261.0,1.0,203.314345156607,
2013-09-26,1.0,12.9875,12,,1309262.0,2.0,348.862509645868,
2013-09-26,1.0,12.9875,12,,1309263.0,3.0,111.331440019646,
2013-09-26,1.0,12.9875,12,,1309264.0,4.0,52.9418817206733,
2013-09-26,1.0,12.9875,12,,1309265.0,5.0,287.793533580575,
2013-09-27,5.0,13.0125,8,21.0,1309271.0,1.0,135.507291692088,
2013-09-27,5.0,13.0125,8,21.0,1309272.0,2.0,337.894647078396,
2013-09-27,5.0,13.0125,8,21.0,1309273.0,3.0,102.187864090432,
2013-09-27,5.0,13.0125,8,21.0,1309274.0,4.0,93.9440670728549,
2013-09-27,5.0,13.0125,8,21.0,1309275.0,5.0,283.206061885802,
2013-09-28,0.0,13.1,8,,1309281.0,1.0,134.613756840197,
2013-09-28,0.0,13.1,8,,1309282.0,2.0,578.156874149585,
2013-09-28,0.0,13.1,8,,1309283.0,3.0,247.995826181906,
2013-09-28,0.0,13.1,8,,1309284.0,4.0,98.4375774152303,
2013-09-28,0.0,13.1,8,,1309285.0,5.0,290.84887886944,
2013-09-29,3.0,14.175,12,,1309291.0,1.0,68.6316896995448,
2013-09-29,3.0,14.175,12,,1309292.0,2.0,503.155199518292,
2013-09-29,3.0,14.175,12,,1309293.0,3.0,194.986111359586,
2013-09-29,3.0,14.175,12,,1309294.0,4.0,148.939102156167,
2013-09-29,3.0,14.175,12,,1309295.0,5.0,304.830463976939,
2013-09-30,1.0,12.825,14,,1309301.0,1.0,156.502435955326,
2013-09-30,1.0,12.825,14,,1309302.0,2.0,360.827106059368,
2013-09-30,1.0,12.825,14,,1309303.0,3.0,141.992865332313,
2013-09-30,1.0,12.825,14,,1309304.0,4.0,98.1860676233875,
2013-09-30,1.0,12.825,14,,1309305.0,5.0,331.154356903853,
2013-10-01,0.0,12.9125,13,5.0,1310011.0,1.0,123.397540137977,
2013-10-01,0.0,12.9125,13,5.0,1310012.0,2.0,356.816079467772,
2013-10-01,0.0,12.9125,13,5.0,1310013.0,3.0,135.614594111775,
2013-10-01,0.0,12.9125,13,5.0,1310014.0,4.0,67.6549909234488,
2013-10-01,0.0,12.9125,13,5.0,1310015.0,5.0,351.590991371398,
2013-10-02,1.0,12.7,10,,1310021.0,1.0,196.720969158391,
2013-10-02,1.0,12.7,10,,1310022.0,2.0,423.688173539227,
2013-10-02,1.0,12.7,10,,1310023.0,3.0,156.465804020451,
2013-10-02,1.0,12.7,10,,1310024.0,4.0,119.813127526207,
2013-10-02,1.0,12.7,10,,1310025.0,5.0,322.880300414914,
2013-10-03,0.0,11.7625,12,5.0,1310031.0,1.0,75.2337302417469,
2013-10-03,0.0,11.7625,12,5.0,1310032.0,2.0,592.567211256288,
2013-10-03,0.0,11.7625,12,5.0,1310033.0,3.0,192.293311340733,
2013-10-03,0.0,11.7625,12,5.0,1310034.0,4.0,148.994652688514,
2013-10-03,0.0,11.7625,12,5.0,1310035.0,5.0,440.898116086485,
2013-10-04,5.0,11.2,8,63.0,1310041.0,1.0,156.066122625816,
2013-10-04,5.0,11.2,8,63.0,1310042.0,2.0,501.347948785726,
2013-10-04,5.0,11.2,8,63.0,1310043.0,3.0,179.301551909794,
2013-10-04,5.0,11.2,8,63.0,1310044.0,4.0,74.562061444226,
2013-10-04,5.0,11.2,8,63.0,1310045.0,5.0,280.756383513395,
2013-10-05,7.0,15.575,8,20.0,1310051.0,1.0,152.280762053885,
